chrom.marker,chr,marker,intercept,mixture_prop,geno1_pval,geno2_pval,t-value,likelihood-diff,num_ind
ScyDAA6.2.HRSCAF.26.3804909,20.0,3804909.0,4.279999999999999e-101,0.852940405,0.385224412,0.664835765,-0.434311465,0.448873215,142
ScyDAA6.2.HRSCAF.26.3826928,20.0,3826928.0,6.8899999999999986e-102,0.843030697,0.39888431399999996,0.66344506,-0.436224171,0.421759901,143
ScyDAA6.2.HRSCAF.26.3850418,20.0,3850418.0,6.8899999999999986e-102,0.843030697,0.39888431399999996,0.66344506,-0.436224171,0.421759901,143
ScyDAA6.2.HRSCAF.26.3876090,20.0,3876090.0,6.8899999999999986e-102,0.843030697,0.39888431399999996,0.66344506,-0.436224171,0.421759901,143
ScyDAA6.2.HRSCAF.26.3896436,20.0,3896436.0,9.459999999999996e-102,0.8592243159999999,0.53552291,0.722967742,-0.35532102600000004,0.226256547,142
ScyDAA6.2.HRSCAF.26.3917629,20.0,3917629.0,8.649999999999999e-102,0.8656513640000001,0.51025868,0.796402796,-0.258574625,0.269533545,142
ScyDAA6.2.HRSCAF.26.3938377,20.0,3938377.0,9.539999999999998e-101,0.909835452,0.5103823670000001,0.761119916,-0.304703348,0.260882761,141
ScyDAA6.2.HRSCAF.26.3958722,20.0,3958722.0,9.409999999999997e-102,0.887793099,0.6361902070000001,0.8849576720000001,-0.14499296,0.145931721,142
ScyDAA6.2.HRSCAF.26.3981579,20.0,3981579.0,1.0699999999999997e-101,0.91197165,0.7583232959999999,0.962049833,-0.047680062,0.069870868,142
ScyDAA6.2.HRSCAF.26.4001845,20.0,4001845.0,1.5899999999999997e-100,0.9704425659999999,0.820660255,0.941009069,0.074158137,0.067949619,140
ScyDAA6.2.HRSCAF.26.4023491,20.0,4023491.0,1.7999999999999997e-101,0.94674008,0.926769308,0.873643548,0.15937223,0.044492459000000005,141
ScyDAA6.2.HRSCAF.26.4061169,20.0,4061169.0,1.1099999999999996e-99,0.9741501140000001,0.816510955,0.9371795709999999,0.07898345400000001,0.07210017099999999,139
ScyDAA6.2.HRSCAF.26.4082334,20.0,4082334.0,1.2599999999999996e-100,0.943394735,0.9220703640000001,0.87016854,0.16379736,0.047944495,140
ScyDAA6.2.HRSCAF.26.4105308,20.0,4105308.0,1.8699999999999998e-100,0.9797472890000001,0.789111184,0.9227009140000001,0.09723807699999999,0.099100213,140
ScyDAA6.2.HRSCAF.26.4135356,20.0,4135356.0,6.269999999999998e-100,0.937055505,0.766356965,0.760189474,0.305939939,0.249088285,139
ScyDAA6.2.HRSCAF.26.4155388,20.0,4155388.0,6.479999999999998e-101,0.8771022509999999,0.745450646,0.7668756,0.29714273199999996,0.264574716,140
ScyDAA6.2.HRSCAF.26.4175601,20.0,4175601.0,6.479999999999998e-101,0.8771022509999999,0.745450646,0.7668756,0.29714273199999996,0.264574716,140
ScyDAA6.2.HRSCAF.26.4196439,20.0,4196439.0,3.419999999999999e-100,0.810556488,0.8422975640000001,0.710886534,0.37156037399999997,0.23030395399999998,139
ScyDAA6.2.HRSCAF.26.4216630,20.0,4216630.0,6.479999999999998e-101,0.8771022509999999,0.745450646,0.7668756,0.29714273199999996,0.264574716,140
ScyDAA6.2.HRSCAF.26.4236823,20.0,4236823.0,6.479999999999998e-101,0.8771022509999999,0.745450646,0.7668756,0.29714273199999996,0.264574716,140
ScyDAA6.2.HRSCAF.26.4257528,20.0,4257528.0,6.479999999999998e-101,0.8771022509999999,0.745450646,0.7668756,0.29714273199999996,0.264574716,140
ScyDAA6.2.HRSCAF.26.4277785,20.0,4277785.0,4.989999999999999e-100,0.871624466,0.74025615,0.763135417,0.302063483,0.27279590000000004,139
ScyDAA6.2.HRSCAF.26.4298141,20.0,4298141.0,6.479999999999998e-101,0.8771022509999999,0.745450646,0.7668756,0.29714273199999996,0.264574716,140
ScyDAA6.2.HRSCAF.26.4320143,20.0,4320143.0,3.559999999999999e-100,0.9323330259999999,0.8910108640000001,0.7839961440000001,0.274735124,0.119456521,140
ScyDAA6.2.HRSCAF.26.4340712,20.0,4340712.0,3.559999999999999e-100,0.9323330259999999,0.8910108640000001,0.7839961440000001,0.274735124,0.119456521,140
ScyDAA6.2.HRSCAF.26.4361554,20.0,4361554.0,4.309999999999999e-101,0.966574398,0.9667968220000001,0.713059448,0.368621428,0.132668008,141
ScyDAA6.2.HRSCAF.26.4381584,20.0,4381584.0,9.909999999999996e-101,0.839625081,0.9541484440000001,0.565924992,0.5756570120000001,0.25157287899999997,141
ScyDAA6.2.HRSCAF.26.4401630,20.0,4401630.0,9.909999999999996e-101,0.839625081,0.9541484440000001,0.565924992,0.5756570120000001,0.25157287899999997,141
ScyDAA6.2.HRSCAF.26.4422860,20.0,4422860.0,9.909999999999996e-101,0.839625081,0.9541484440000001,0.565924992,0.5756570120000001,0.25157287899999997,141
ScyDAA6.2.HRSCAF.26.4458069,20.0,4458069.0,9.909999999999996e-101,0.839625081,0.9541484440000001,0.565924992,0.5756570120000001,0.25157287899999997,141
ScyDAA6.2.HRSCAF.26.4478994,20.0,4478994.0,9.909999999999996e-101,0.839625081,0.9541484440000001,0.565924992,0.5756570120000001,0.25157287899999997,141
ScyDAA6.2.HRSCAF.26.4503416,20.0,4503416.0,2.5699999999999997e-101,0.866408016,0.808658535,0.778631312,0.281741215,0.183280749,140
ScyDAA6.2.HRSCAF.26.4523438,20.0,4523438.0,2.799999999999999e-102,0.969978075,0.659155525,0.925730037,0.093414527,0.208355457,141
ScyDAA6.2.HRSCAF.26.4543744,20.0,4543744.0,2.799999999999999e-102,0.969978075,0.659155525,0.925730037,0.093414527,0.208355457,141
ScyDAA6.2.HRSCAF.26.4566088,20.0,4566088.0,2.799999999999999e-102,0.969978075,0.659155525,0.925730037,0.093414527,0.208355457,141
ScyDAA6.2.HRSCAF.26.4586362,20.0,4586362.0,2.799999999999999e-102,0.969978075,0.659155525,0.925730037,0.093414527,0.208355457,141
ScyDAA6.2.HRSCAF.26.4606627,20.0,4606627.0,3.629999999999999e-103,0.971803265,0.657813674,0.932779445,0.08452408199999999,0.20626212300000002,142
ScyDAA6.2.HRSCAF.26.4628107,20.0,4628107.0,3.629999999999999e-103,0.971803265,0.657813674,0.932779445,0.08452408199999999,0.20626212300000002,142
ScyDAA6.2.HRSCAF.26.4648155,20.0,4648155.0,3.629999999999999e-103,0.971803265,0.657813674,0.932779445,0.08452408199999999,0.20626212300000002,142
ScyDAA6.2.HRSCAF.26.4668566,20.0,4668566.0,3.629999999999999e-103,0.971803265,0.657813674,0.932779445,0.08452408199999999,0.20626212300000002,142
ScyDAA6.2.HRSCAF.26.4689204,20.0,4689204.0,3.629999999999999e-103,0.971803265,0.657813674,0.932779445,0.08452408199999999,0.20626212300000002,142
ScyDAA6.2.HRSCAF.26.4713352,20.0,4713352.0,3.629999999999999e-103,0.971803265,0.657813674,0.932779445,0.08452408199999999,0.20626212300000002,142
ScyDAA6.2.HRSCAF.26.4736478,20.0,4736478.0,3.629999999999999e-103,0.971803265,0.657813674,0.932779445,0.08452408199999999,0.20626212300000002,142
ScyDAA6.2.HRSCAF.26.4762165,20.0,4762165.0,3.629999999999999e-103,0.971803265,0.657813674,0.932779445,0.08452408199999999,0.20626212300000002,142
ScyDAA6.2.HRSCAF.26.4783835,20.0,4783835.0,3.629999999999999e-103,0.971803265,0.657813674,0.932779445,0.08452408199999999,0.20626212300000002,142
ScyDAA6.2.HRSCAF.26.4803891,20.0,4803891.0,3.629999999999999e-103,0.971803265,0.657813674,0.932779445,0.08452408199999999,0.20626212300000002,142
ScyDAA6.2.HRSCAF.26.4840327,20.0,4840327.0,5.169999999999999e-104,0.9679538740000001,0.66541855,0.9369364809999999,0.07928419099999999,0.195890738,143
ScyDAA6.2.HRSCAF.26.4863799,20.0,4863799.0,6.0199999999999986e-105,0.984992008,0.6755558859999999,0.879094539,0.152433835,0.22819116399999997,144
ScyDAA6.2.HRSCAF.26.4884374,20.0,4884374.0,6.389999999999998e-104,0.918020286,0.802116794,0.7829242470000001,0.276118494,0.18640107399999997,143
ScyDAA6.2.HRSCAF.26.4915194,20.0,4915194.0,4.289999999999999e-103,0.917777818,0.8006627040000001,0.784119773,0.27456358,0.18599874,142
ScyDAA6.2.HRSCAF.26.4936065,20.0,4936065.0,4.11e-104,0.980047856,0.649846881,0.894828595,0.13247277699999999,0.24560201399999998,143
ScyDAA6.2.HRSCAF.26.4956131,20.0,4956131.0,5.969999999999999e-105,0.9829814440000001,0.657546174,0.88778678,0.1413981,0.240737487,144
ScyDAA6.2.HRSCAF.26.4976361,20.0,4976361.0,5.969999999999999e-105,0.9829814440000001,0.657546174,0.88778678,0.1413981,0.240737487,144
ScyDAA6.2.HRSCAF.26.4998791,20.0,4998791.0,9.019999999999998e-106,0.9975855140000001,0.6807207479999999,0.8564765670000001,0.18123814100000002,0.235910357,145
ScyDAA6.2.HRSCAF.26.5019364,20.0,5019364.0,7.879999999999998e-106,0.894131263,0.60733775,0.836743882,0.20649032899999997,0.35218551600000003,146
ScyDAA6.2.HRSCAF.26.5039700,20.0,5039700.0,7.879999999999998e-106,0.894131263,0.60733775,0.836743882,0.20649032899999997,0.35218551600000003,146
ScyDAA6.2.HRSCAF.26.5067022,20.0,5067022.0,7.879999999999998e-106,0.894131263,0.60733775,0.836743882,0.20649032899999997,0.35218551600000003,146
ScyDAA6.2.HRSCAF.26.5087182,20.0,5087182.0,7.879999999999998e-106,0.894131263,0.60733775,0.836743882,0.20649032899999997,0.35218551600000003,146
ScyDAA6.2.HRSCAF.26.5110679,20.0,5110679.0,1.0199999999999999e-106,0.941246047,0.638542175,0.8332899570000001,0.210920615,0.3112386,147
ScyDAA6.2.HRSCAF.26.5130885,20.0,5130885.0,1.0199999999999999e-106,0.941246047,0.638542175,0.8332899570000001,0.210920615,0.3112386,147
ScyDAA6.2.HRSCAF.26.5151975,20.0,5151975.0,1.0199999999999999e-106,0.941246047,0.638542175,0.8332899570000001,0.210920615,0.3112386,147
ScyDAA6.2.HRSCAF.26.5173807,20.0,5173807.0,1.0199999999999999e-106,0.941246047,0.638542175,0.8332899570000001,0.210920615,0.3112386,147
ScyDAA6.2.HRSCAF.26.5198825,20.0,5198825.0,2.7999999999999996e-98,0.647666475,0.640418582,0.9049774190000001,0.119618479,0.24333925899999997,146
ScyDAA6.2.HRSCAF.26.5218877,20.0,5218877.0,2.7999999999999996e-98,0.647666475,0.640418582,0.9049774190000001,0.119618479,0.24333925899999997,146
ScyDAA6.2.HRSCAF.26.5243140,20.0,5243140.0,2.7999999999999996e-98,0.647666475,0.640418582,0.9049774190000001,0.119618479,0.24333925899999997,146
ScyDAA6.2.HRSCAF.26.5263999,20.0,5263999.0,2.7999999999999996e-98,0.647666475,0.640418582,0.9049774190000001,0.119618479,0.24333925899999997,146
ScyDAA6.2.HRSCAF.26.5284511,20.0,5284511.0,2.7999999999999996e-98,0.647666475,0.640418582,0.9049774190000001,0.119618479,0.24333925899999997,146
ScyDAA6.2.HRSCAF.26.5305245,20.0,5305245.0,2.7999999999999996e-98,0.647666475,0.640418582,0.9049774190000001,0.119618479,0.24333925899999997,146
ScyDAA6.2.HRSCAF.26.5325271,20.0,5325271.0,2.7999999999999996e-98,0.647666475,0.640418582,0.9049774190000001,0.119618479,0.24333925899999997,146
ScyDAA6.2.HRSCAF.26.5345532,20.0,5345532.0,2.7999999999999996e-98,0.647666475,0.640418582,0.9049774190000001,0.119618479,0.24333925899999997,146
ScyDAA6.2.HRSCAF.26.5365668,20.0,5365668.0,1.1199999999999996e-97,0.627400862,0.485330971,0.90461068,0.12008045099999999,0.493133516,147
ScyDAA6.2.HRSCAF.26.5385959,20.0,5385959.0,2.2899999999999996e-96,0.669997899,0.625970489,0.7752029220000001,0.286199502,0.406105051,145
ScyDAA6.2.HRSCAF.26.5407016,20.0,5407016.0,1.1199999999999996e-97,0.627400862,0.485330971,0.90461068,0.12008045099999999,0.493133516,147
ScyDAA6.2.HRSCAF.26.5427670,20.0,5427670.0,1.1199999999999996e-97,0.627400862,0.485330971,0.90461068,0.12008045099999999,0.493133516,147
ScyDAA6.2.HRSCAF.26.5449080,20.0,5449080.0,3.929999999999999e-96,0.621043939,0.48710464600000003,0.911814492,0.110974581,0.481130536,146
ScyDAA6.2.HRSCAF.26.5469844,20.0,5469844.0,4.009999999999999e-95,0.5736762670000001,0.5843858120000001,0.840585233,0.20156738899999999,0.38807479899999997,145
ScyDAA6.2.HRSCAF.26.5492217,20.0,5492217.0,4.569999999999999e-94,0.580253324,0.583959576,0.846334305,0.194206847,0.387243315,144
ScyDAA6.2.HRSCAF.26.5512352,20.0,5512352.0,4.009999999999999e-95,0.5736762670000001,0.5843858120000001,0.840585233,0.20156738899999999,0.38807479899999997,145
ScyDAA6.2.HRSCAF.26.5536188,20.0,5536188.0,4.009999999999999e-95,0.5736762670000001,0.5843858120000001,0.840585233,0.20156738899999999,0.38807479899999997,145
ScyDAA6.2.HRSCAF.26.5557667,20.0,5557667.0,2.0999999999999994e-95,0.628371661,0.525727733,0.8898883340000001,0.138730288,0.43369656,145
ScyDAA6.2.HRSCAF.26.5577998,20.0,5577998.0,3.929999999999999e-96,0.621043939,0.48710464600000003,0.911814492,0.110974581,0.481130536,146
ScyDAA6.2.HRSCAF.26.5598166,20.0,5598166.0,3.929999999999999e-96,0.621043939,0.48710464600000003,0.911814492,0.110974581,0.481130536,146
ScyDAA6.2.HRSCAF.26.5619698,20.0,5619698.0,2.0999999999999994e-95,0.628371661,0.525727733,0.8898883340000001,0.138730288,0.43369656,145
ScyDAA6.2.HRSCAF.26.5640195,20.0,5640195.0,3.929999999999999e-96,0.621043939,0.48710464600000003,0.911814492,0.110974581,0.481130536,146
ScyDAA6.2.HRSCAF.26.5661491,20.0,5661491.0,3.929999999999999e-96,0.621043939,0.48710464600000003,0.911814492,0.110974581,0.481130536,146
ScyDAA6.2.HRSCAF.26.5683075,20.0,5683075.0,3.929999999999999e-96,0.621043939,0.48710464600000003,0.911814492,0.110974581,0.481130536,146
ScyDAA6.2.HRSCAF.26.5703774,20.0,5703774.0,4.06e-95,0.626407265,0.494790057,0.911706288,0.111113128,0.46506087100000004,145
ScyDAA6.2.HRSCAF.26.5723916,20.0,5723916.0,1.8499999999999996e-93,0.61640351,0.5081301020000001,0.901390182,0.124161375,0.45374795100000004,144
ScyDAA6.2.HRSCAF.26.5744686,20.0,5744686.0,7.689999999999998e-94,0.7959922770000001,0.617386494,0.8202125379999999,0.22775801199999998,0.360351076,144
ScyDAA6.2.HRSCAF.26.5766098,20.0,5766098.0,7.349999999999998e-93,0.83412549,0.601877331,0.8122762170000001,0.238005347,0.38981775399999996,143
ScyDAA6.2.HRSCAF.26.5791051,20.0,5791051.0,7.349999999999998e-93,0.83412549,0.601877331,0.8122762170000001,0.238005347,0.38981775399999996,143
ScyDAA6.2.HRSCAF.26.5812527,20.0,5812527.0,7.739999999999997e-94,0.82869018,0.593126551,0.811984679,0.238377909,0.405223479,144
ScyDAA6.2.HRSCAF.26.5832635,20.0,5832635.0,7.739999999999997e-94,0.82869018,0.593126551,0.811984679,0.238377909,0.405223479,144
ScyDAA6.2.HRSCAF.26.5852673,20.0,5852673.0,7.739999999999997e-94,0.82869018,0.593126551,0.811984679,0.238377909,0.405223479,144
ScyDAA6.2.HRSCAF.26.5873160,20.0,5873160.0,2.6099999999999993e-95,0.8495419209999999,0.60572115,0.7855889420000001,0.272632855,0.40218384799999995,145
ScyDAA6.2.HRSCAF.26.5895476,20.0,5895476.0,1.5399999999999998e-96,0.6923817409999999,0.6549050829999999,0.778563793,0.281798798,0.338808491,146
ScyDAA6.2.HRSCAF.26.5915584,20.0,5915584.0,1.5399999999999998e-96,0.6923817409999999,0.6549050829999999,0.778563793,0.281798798,0.338808491,146
ScyDAA6.2.HRSCAF.26.5936941,20.0,5936941.0,1.5399999999999998e-96,0.6923817409999999,0.6549050829999999,0.778563793,0.281798798,0.338808491,146
ScyDAA6.2.HRSCAF.26.5957321,20.0,5957321.0,3.7699999999999994e-97,0.6975545609999999,0.823775107,0.7882400709999999,0.26917802399999996,0.151620274,145
ScyDAA6.2.HRSCAF.26.5977431,20.0,5977431.0,3.7699999999999994e-97,0.6975545609999999,0.823775107,0.7882400709999999,0.26917802399999996,0.151620274,145
ScyDAA6.2.HRSCAF.26.5997965,20.0,5997965.0,3.7699999999999994e-97,0.6975545609999999,0.823775107,0.7882400709999999,0.26917802399999996,0.151620274,145
ScyDAA6.2.HRSCAF.26.6018056,20.0,6018056.0,3.7699999999999994e-97,0.6975545609999999,0.823775107,0.7882400709999999,0.26917802399999996,0.151620274,145
ScyDAA6.2.HRSCAF.26.6038315,20.0,6038315.0,3.7699999999999994e-97,0.6975545609999999,0.823775107,0.7882400709999999,0.26917802399999996,0.151620274,145
ScyDAA6.2.HRSCAF.26.6058542,20.0,6058542.0,3.7699999999999994e-97,0.6975545609999999,0.823775107,0.7882400709999999,0.26917802399999996,0.151620274,145
ScyDAA6.2.HRSCAF.26.6078674,20.0,6078674.0,3.7699999999999994e-97,0.6975545609999999,0.823775107,0.7882400709999999,0.26917802399999996,0.151620274,145
ScyDAA6.2.HRSCAF.26.6098798,20.0,6098798.0,3.7699999999999994e-97,0.6975545609999999,0.823775107,0.7882400709999999,0.26917802399999996,0.151620274,145
ScyDAA6.2.HRSCAF.26.6120944,20.0,6120944.0,3.7699999999999994e-97,0.6975545609999999,0.823775107,0.7882400709999999,0.26917802399999996,0.151620274,145
ScyDAA6.2.HRSCAF.26.6144373,20.0,6144373.0,3.7699999999999994e-97,0.6975545609999999,0.823775107,0.7882400709999999,0.26917802399999996,0.151620274,145
ScyDAA6.2.HRSCAF.26.6170317,20.0,6170317.0,3.7699999999999994e-97,0.6975545609999999,0.823775107,0.7882400709999999,0.26917802399999996,0.151620274,145
ScyDAA6.2.HRSCAF.26.6197227,20.0,6197227.0,3.6599999999999997e-93,0.6529506820000001,0.815263292,0.88384336,0.14641268,0.095847305,140
ScyDAA6.2.HRSCAF.26.6221996,20.0,6221996.0,3.6599999999999997e-93,0.6529506820000001,0.815263292,0.88384336,0.14641268,0.095847305,140
ScyDAA6.2.HRSCAF.26.6242440,20.0,6242440.0,1.2499999999999996e-94,0.746272519,0.9129116420000001,0.868167782,0.166339034,0.049667763,142
ScyDAA6.2.HRSCAF.26.6262585,20.0,6262585.0,1.7699999999999995e-95,0.665194536,0.9533913970000001,0.909178348,0.114312045,0.020039546999999998,143
ScyDAA6.2.HRSCAF.26.6282676,20.0,6282676.0,1.7699999999999995e-95,0.665194536,0.9533913970000001,0.909178348,0.114312045,0.020039546999999998,143
ScyDAA6.2.HRSCAF.26.6305486,20.0,6305486.0,1.7699999999999995e-95,0.665194536,0.9533913970000001,0.909178348,0.114312045,0.020039546999999998,143
ScyDAA6.2.HRSCAF.26.6325596,20.0,6325596.0,1.7699999999999995e-95,0.665194536,0.9533913970000001,0.909178348,0.114312045,0.020039546999999998,143
ScyDAA6.2.HRSCAF.26.6347590,20.0,6347590.0,1.7699999999999995e-95,0.665194536,0.9533913970000001,0.909178348,0.114312045,0.020039546999999998,143
ScyDAA6.2.HRSCAF.26.6368869,20.0,6368869.0,5.599999999999999e-96,0.627782994,0.93504961,0.9572014459999999,-0.053775284000000007,0.003965889,144
ScyDAA6.2.HRSCAF.26.6390624,20.0,6390624.0,5.599999999999999e-96,0.627782994,0.93504961,0.9572014459999999,-0.053775284000000007,0.003965889,144
ScyDAA6.2.HRSCAF.26.6413420,20.0,6413420.0,1.27e-96,0.636201159,0.883282125,0.964448874,-0.044661612999999996,0.013821624,145
ScyDAA6.2.HRSCAF.26.6433615,20.0,6433615.0,1.27e-96,0.636201159,0.883282125,0.964448874,-0.044661612999999996,0.013821624,145
ScyDAA6.2.HRSCAF.26.6454313,20.0,6454313.0,1.27e-96,0.636201159,0.883282125,0.964448874,-0.044661612999999996,0.013821624,145
ScyDAA6.2.HRSCAF.26.6474332,20.0,6474332.0,1.2799999999999997e-96,0.632525449,0.839318227,0.937785592,-0.07821186599999999,0.025304572999999997,145
ScyDAA6.2.HRSCAF.26.6495254,20.0,6495254.0,6.229999999999999e-96,0.6969271020000001,0.928895591,0.997002498,-0.003764463,0.0066147359999999995,144
ScyDAA6.2.HRSCAF.26.6515400,20.0,6515400.0,6.709999999999998e-97,0.675252237,0.9119569679999999,0.979286168,-0.02601629,0.008293736999999999,145
ScyDAA6.2.HRSCAF.26.6536071,20.0,6536071.0,2.14e-96,0.604428257,0.735032105,0.870328928,-0.163578952,0.067811045,145
ScyDAA6.2.HRSCAF.26.6556464,20.0,6556464.0,1.08e-97,0.599141485,0.7335803679999999,0.8699123129999999,-0.164106565,0.06851926,146
ScyDAA6.2.HRSCAF.26.6580307,20.0,6580307.0,1.1299999999999998e-97,0.604032242,0.7476524959999999,0.881603411,-0.14924172800000002,0.061286586,146
ScyDAA6.2.HRSCAF.26.6600901,20.0,6600901.0,5.049999999999998e-97,0.599052056,0.800197292,0.8766905229999999,-0.15548662900000002,0.037867336,145
ScyDAA6.2.HRSCAF.26.6621087,20.0,6621087.0,6.159999999999999e-96,0.622486395,0.763693697,0.839699836,-0.20270590100000002,0.054303125,144
ScyDAA6.2.HRSCAF.26.6641198,20.0,6641198.0,1.1799999999999997e-97,0.518402378,0.8268202090000001,0.731942375,-0.343309481,0.069490586,146
ScyDAA6.2.HRSCAF.26.6661989,20.0,6661989.0,6.819999999999998e-97,0.545856338,0.745967807,0.656942373,-0.445212589,0.120431888,145
ScyDAA6.2.HRSCAF.26.6683585,20.0,6683585.0,8.199999999999998e-97,0.678307542,0.84177642,0.618648883,-0.499031021,0.15106794,144
ScyDAA6.2.HRSCAF.26.6707303,20.0,6707303.0,1.0499999999999998e-94,0.64289504,0.90320849,0.6739564709999999,-0.421749141,0.116317918,142
ScyDAA6.2.HRSCAF.26.6729178,20.0,6729178.0,7.409999999999998e-97,0.539107322,0.800051382,0.6988977409999999,-0.387714117,0.08877273,144
ScyDAA6.2.HRSCAF.26.6750879,20.0,6750879.0,4.5199999999999985e-96,0.584638443,0.839640762,0.6828287259999999,-0.40958489600000003,0.099098936,143
ScyDAA6.2.HRSCAF.26.6773632,20.0,6773632.0,4.5199999999999985e-96,0.584638443,0.839640762,0.6828287259999999,-0.40958489600000003,0.099098936,143
ScyDAA6.2.HRSCAF.26.6794856,20.0,6794856.0,4.5199999999999985e-96,0.584638443,0.839640762,0.6828287259999999,-0.40958489600000003,0.099098936,143
ScyDAA6.2.HRSCAF.26.6816337,20.0,6816337.0,1.7399999999999997e-97,0.645634838,0.981337418,0.745473255,-0.32533843100000004,0.09889269099999999,145
ScyDAA6.2.HRSCAF.26.6839128,20.0,6839128.0,1.7399999999999997e-97,0.645634838,0.981337418,0.745473255,-0.32533843100000004,0.09889269099999999,145
ScyDAA6.2.HRSCAF.26.6859356,20.0,6859356.0,3.699999999999999e-95,0.724699677,0.940955834,0.775695403,-0.285565232,0.09613276300000001,143
ScyDAA6.2.HRSCAF.26.6880000,20.0,6880000.0,2.939999999999999e-97,0.5720838570000001,0.964984691,0.859584219,-0.17727469899999998,0.020831849,144
ScyDAA6.2.HRSCAF.26.6900770,20.0,6900770.0,8.119999999999999e-97,0.6595827089999999,0.8237406209999999,0.941003859,-0.07415718,0.061321661,146
ScyDAA6.2.HRSCAF.26.6924469,20.0,6924469.0,4.539999999999999e-98,0.492773281,0.8431594490000001,0.8108398859999999,0.23984140399999998,0.037364787999999996,148
ScyDAA6.2.HRSCAF.26.6944863,20.0,6944863.0,4.539999999999999e-98,0.492773281,0.8431594490000001,0.8108398859999999,0.23984140399999998,0.037364787999999996,148
ScyDAA6.2.HRSCAF.26.6965805,20.0,6965805.0,4.539999999999999e-98,0.492773281,0.8431594490000001,0.8108398859999999,0.23984140399999998,0.037364787999999996,148
